,8_2.5d_total,8_6d_total,8_7d_total,8_16d_total,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,8C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,ES_sc
Sar1b,39.7942,38.3991,39.2263,57.7451,43.309647,38.256107,17.758432,34.941322,110.47935,230.40422,246.36823,166.69236999999998,196.77655,206.7459,87.95554
Sardh,0.05269455,0.167563,0.144844,0.2131615,0.0,0.047059894,13.009144,45.446148,79.844376,9.606265,8.869655,0.1185349999999999,0.3124395,0.008646463,0.015124593
Sarnp,137.25029999999998,76.14385,67.721,108.37995,32.056324,7.724814,7.309458999999999,24.607876,28.51922,63.374428,69.66084000000001,115.871124,120.21852,143.41666,555.4882
Sart3,27.94005,19.1716,25.1184,24.8311,314.21902,163.44182,22.834938,33.816864,48.70025,50.333946000000005,51.262962,63.639458,45.65526,38.189068,54.436718000000006
Sash1,2.472165,4.04843,5.636645,8.548459999999999,10.445987,4.890723,5.578856,13.88619,13.636385,1.0757697,1.1124568,5.585071,6.464435,7.126353,1.4689624
Satb1,0.870636,1.910303,1.31098,1.3696485,226.87354,149.27681,102.48486,69.479485,57.371315,209.19858,131.16936,96.40827,98.91999,303.67072,0.52328455
Sbds,25.07655,22.40745,24.3494,27.573,294.54837000000003,365.16882,100.491264,156.31143,383.09305,211.99829,244.9875,199.27402,248.85345,236.34634,125.37496000000002
Sbf2,4.938975,2.14624,2.57788,0.0,78.24311,84.51854,132.7982,49.13607,18.402645,4.08195,2.7334235,21.501062,21.472012,11.621159,2.134078
Sc5d,16.3943,16.19015,15.74185,5.85475,114.228775,89.60377,15.757534,2.4275377,24.165325,16.644297,19.566761,3.5797775,22.960762,5.17854,26.35319
Scaf1,50.9108,51.81395,66.06970000000001,63.02655,71.3255,46.821136,37.5665,29.184662,7.2604856,10.494738,7.729336999999999,17.902374,15.331337,19.357418,15.675783
Scaf4,10.661775,22.6592,18.59485,12.43135,131.66132,60.95781,193.60179,245.60901,144.7623,14.519974,18.747766,36.156178,19.463596,24.195496,24.586403
Scaf8,9.34216,17.49965,20.8762,9.36025,404.60397,467.6766,147.19981,96.24573,72.52072,69.152534,46.635567,83.727165,53.00423000000001,65.4297,20.282534
Scamp1,13.0468,4.442865,11.92949,1.739575,360.05878,524.6151,414.61966,249.279,120.36879,90.33967,99.45742,72.614136,101.91328,48.619972,8.826053
Scamp2,12.044149999999998,14.62475,17.283549999999998,7.071,181.71751,78.866585,17.189729999999997,20.471842,54.269234,141.3456,154.208,114.10502,128.25131000000002,155.90514,30.9069
Scamp3,76.8829,79.75710000000001,89.36959999999999,116.97084999999998,145.06247,81.43179,19.028704,38.879395,49.392212,161.04698,150.17009,188.6044,233.97804,188.13658,174.2944
Scamp5,22.53367,17.63577,20.42565,7.297035,145.54288,75.84331,20.098028,23.05618,13.308329999999998,16.367819,13.504421,10.315866,11.790311,1.8255866000000005,23.526234
Scap,22.738325,29.59348,30.405410000000003,10.913335,275.71585,121.36531,142.76978,92.62061,69.97285500000001,48.19206,46.09776,12.7108135,32.194717,15.310056,10.00964
Scaper,3.8405200000000006,2.8966965,2.8092235,2.124135,146.70317,118.64722,97.30085,71.29865,47.97093,33.003326,34.950993,28.981903000000003,21.349249,38.723896,2.2545602
Scarb1,55.5283,18.188275000000004,14.727685,42.212555,27.374142,49.636208,22.522554,5.0971403,2.2345665,15.863495,8.668389999999999,19.451242,23.791235,14.120829,47.710823
Scarf1,0.5675325,0.1972654999999999,0.1747455,0.2134105,0.0,0.062746525,6.564251,19.407696,0.83998555,0.68783903,0.24276537,0.012048881,0.009513058,0.029551411,1.011373
Scd1,110.319,36.8548,26.908,36.799,0.009426957,0.23596546,113.84211,169.27908,121.96092,91.63757,174.31696000000002,272.10944,458.47006,225.60938,19.594946
Scd2,687.1419999999998,256.86400000000003,175.76999999999998,129.2415,0.67011136,0.16817963,4.539875,5.9514456,16.71518,28.286198,49.297543,297.72394,434.82095,184.64455,61.856136
Scfd1,13.723895,14.30525,22.79865,23.5504,49.26689,49.492203,19.384157,21.774479,22.725016,71.00444,80.30963,149.5034,156.3077,118.69186,35.34851
Scfd2,3.233515,1.946495,3.51764,1.736199,22.870995,26.289248,4.604032,81.97454,56.31582,18.086477,22.04448,13.911367000000002,6.7985625,8.064397,10.463329
Scg3,0.21119105,0.09585925,0.0260001,0.0356625999999999,70.65982,58.76951,28.679785,9.297651,1.071871,0.01346912,0.0,0.25923702,0.0,0.0,0.4739355999999999
Scin,0.278421,0.10746085,0.19264,0.129891,8.420237,5.958746,1.2644321000000005,3.330665,0.0,0.02379182,0.007640866,1.1860986,0.30901983,3.6012256,0.0
Sclt1,1.7125855,2.298585,1.86977,1.73832,95.239845,101.618774,35.30089,12.6437235,11.023827,8.728708000000001,4.3365965,10.286025,13.673889,23.938103,2.495794
Scmh1,8.580765,5.292954999999999,3.76178,9.65439,109.19889,121.81497,91.15124,66.12154,14.569441,33.223972,23.903868,43.68682,54.19058,53.591877,4.5258775
Scn8a,0.6264285,0.06270645,0.11038005,0.0172318,35.906593,40.175777,30.807692,17.560349,1.6588866000000002,0.028492546,0.07201792,0.39035723,0.13311332,0.008042642,0.9657769
Scoc,21.24305,15.539685,16.116149999999998,8.03495,66.00423,95.33501,122.91434,54.466675,13.531056,15.457582,8.707336999999999,12.371945,14.186543,18.36846,27.337708000000003
Scp2,28.42955,26.184600000000003,27.768,32.5032,22.459393,22.761564,23.001823,38.613197,34.113155,80.32587,95.04671,219.9863,188.95891,165.68393999999998,68.67709
Scpep1,221.4055,128.7505,111.0805,206.588,191.59909,154.99399,208.17767,260.43842,375.1831,358.26486,385.01215,329.71603,291.1786,340.45242,146.40601999999998
Scyl2,6.21875,10.529965,9.50405,11.12855,210.4371,322.4633,184.94121,122.074745,55.80056999999999,19.205557,30.461340000000003,14.866867999999998,29.449852000000003,24.165516,8.9632845
Sdc1,19.5013,14.5972,7.42855,19.00785,216.82834,107.28149,164.6866,96.29264,60.665806,6.172867299999999,14.007535,3.562728,6.8658137,3.7050843,26.64437
Sdc2,11.4518,5.143565,4.39389,4.751085,2.728914,7.757785,0.037245575,1.0443460999999998,0.0,0.003316144,0.0,0.024147553,0.012645676,0.0,13.478127
Sdcbp,20.69915,42.0824,35.44845,72.59370000000001,68.66622,142.44884,14.576615,20.129612,42.715332,65.988106,33.387046999999995,188.64948,205.64383,211.597,38.599426
Sdf2,0.0,32.706450000000004,38.7003,38.70135,109.940475,64.750656,50.110336,49.546497,116.11145,75.890465,100.2803,119.83266,146.51268000000002,189.17787,47.52893
Sdf2l1,37.06185,38.60065,41.5772,40.7432,3.474734,0.52232695,11.038719,10.030989,4.9042907,5.4155120000000005,10.249748,4.5191717,7.655933,7.071295299999999,97.350296
Sdha,128.112,122.99469999999997,74.9702,101.2465,218.92575,286.64813,113.03745,44.222008,68.2563,159.36047,186.22719,485.7376,390.97766,444.5369,210.6886
Sdhc,103.5065,74.587,75.2919,111.396,77.61981,56.0807,10.151396,18.719294,10.614073,67.37699,113.338104,290.77005,245.65988,314.06186,280.99887
Sdhd,92.13855,111.9525,116.3745,54.136,86.96255500000001,58.86833000000001,11.9619875,34.49309,72.25059,59.9888,90.6467,348.53592000000003,388.0066,489.52542,306.53064
Sdr39u1,0.0,0.0,0.0,0.0,2.5127,0.7225958,1.7542948,2.2198784,15.595996,15.569773,18.42385,25.759026,34.929943,22.447077,26.506306
Sebox,0.09518615,0.0,0.069611,0.0,359.2199,447.0736,466.98978,65.738976,6.04425,0.7863944,29.644245,0.2160234,0.0,0.0040002753999999,0.0
Sec1,0.0,0.6547645,0.854663,0.8653700000000001,1.5273242,0.72817856,1.1718553,40.285095,31.874483,5.449974,12.474495,0.89202297,1.9807751,0.079148315,0.30585468
Sec11a,45.581700000000005,89.29310000000001,106.046,127.994,419.37665,326.29727,222.99617,153.46546999999998,254.26167,320.64096,348.04572,158.96156000000002,230.23662,216.47534,118.74651
Sec13,50.4803,48.66085,61.43875000000001,78.80499999999999,410.22473,343.0076,135.88176,79.18806500000001,155.36008,387.4224,370.89423,208.06354,348.0566,348.29788,267.71942
Sec14l3,0.0065806,0.0,0.00629215,0.01239655,0.018853914,1.8824937,12.296439,3.7418613,3.3030853,0.0025506492,0.009373323,0.009589646,0.0026230582,0.0,0.011819356
Sec16a,5.888015,13.572335,22.90545,16.1358,336.44043,435.6294,411.71,360.88184,163.07041999999998,86.440865,79.17426,93.75497,62.386215,91.68933,5.365991
Sec22a,2.02728,1.128515,2.445065,1.943045,202.66121,188.3548,59.98856,22.08141,8.737888,27.45644,32.54025,61.580128,56.987686,49.175358,10.912314
Sec22b,21.3896,18.86385,34.16655,46.7109,103.36254,78.18845999999999,6.8591504,23.281307,40.812756,43.28738,43.52133,68.33519,74.747025,88.501,69.901764
Sec23a,23.35845,21.71335,30.819405,31.401650000000004,73.9203,66.39083000000001,33.443207,38.88786,79.21511,83.21419,73.04966999999999,128.44142,139.3195,100.704025,35.151604
Sec23ip,8.227205,20.0058,20.20045,4.3815800000000005,194.37668,232.55295,108.01241,118.98637,131.13396,85.87335,84.01583000000001,87.8783,52.504837,70.67367,25.872526
Sec24a,6.490190000000002,9.07046,8.23881,15.610359999999996,56.74961999999999,69.10916,136.3885,196.4758,184.7776,60.167156000000006,62.708252,97.45811,91.29165,76.19781,4.1684327
Sec24c,42.2054,47.22225,53.3137,75.39519999999999,125.67913,138.88232,95.71526,111.478065,90.39767,151.48122,159.63852,218.45963,127.05646000000002,114.552124,40.894268
Sec24d,10.6442,30.17975,27.7689,42.86475,77.463974,98.37363,73.91105,17.048204000000002,7.484452,0.4577090999999999,2.0899453,0.58503264,0.9006603999999999,0.43930727,3.413699
Sec31a,42.461255,69.20024999999998,74.24629999999999,86.13395,443.19604,463.33075,159.1772,117.370834,85.37602,155.44359,212.68094,205.83421,151.23355,192.50336,70.92294
Sec61a1,79.09805,136.442,141.817,179.6805,251.33795,187.81798,102.25525,157.17073,237.79947,178.51805,220.08707,369.62448,348.0691,337.22208,110.83395
Sec61b,170.66750000000002,204.615,197.041,186.7705,28.415976,15.091074,17.88619,7.2798448,10.992965,25.458447,24.595566,44.86999,58.28317,84.0441,734.04346
Sec62,19.53355,24.28205,14.250315,42.225035,239.33989,148.735,57.227688,65.46674,158.28462,192.86166,199.83801,176.72146999999998,196.97256,159.29027,31.363352000000003
Secisbp2,6.1289,5.206135,8.767964999999998,11.13045,75.18876,95.37938,27.43721,13.664724,13.15373,27.426924,33.906555,53.924866,69.24162,32.084923,15.192004999999998
Secisbp2l,6.997295,7.489395,7.289350000000001,8.082555,487.50406,313.4548,249.65446,111.268654,38.36429,22.314905,27.364632,34.78671,52.998104000000005,74.18191999999999,4.8219485
Seh1l,50.6318,37.0405,39.0776,43.52195,214.71048,228.15866,240.88448,126.29575,194.30873,340.80856,342.31042,215.60666,277.5466,296.30222000000003,79.58457
Sel1l,11.5935,19.30308,22.871855,20.54078,58.702675,40.05872,25.023766,32.503044,46.5589,22.878798,22.606844,47.025295,53.54735,61.251568000000006,8.765239
Selp,0.04427665,0.0,0.0300102,0.445276,0.696543,0.8233649,1.4410285,0.2427898999999999,0.024270773,0.16067518,0.066503644,0.09444644,0.05472807,0.040282223,0.01520001
Sema3d,0.06779165,0.3888049999999999,0.4227754999999999,0.143622,21.116352,7.1176558000000005,5.288051,5.0367517,0.008130964,4.63733,0.003931374,0.07983316,0.0,0.006980909,0.008031921
Sema4d,20.27935,8.13936,6.201096500000002,8.499301,187.56218,84.16133,45.4563,22.192862,6.32706,6.962021400000001,7.901043,31.850574,17.571436,6.3692303,9.0678625
Sema6d,0.08505935,0.91178,0.8916184999999999,0.7117264999999999,0.018853914,0.20878804,0.085863076,0.59799004,0.0058547813,0.0,0.0054871584,0.016344523,0.019798618,0.016617661,0.032701172
Senp1,0.0,3.157895,2.294485,1.988575,751.44745,648.8252,315.988,390.89594,115.92463,81.30978,106.006805,79.24837,74.41385,67.51349,10.74238
Senp5,7.1423595,8.45398,9.583605,11.236355,39.614204,42.2391,16.13597,51.243336,132.29778000000002,47.266945,26.231115000000003,37.998318,20.29211,31.865028,4.6183424
Senp6,9.69996,14.276015,11.352435,1.92209,253.16277,298.30978,551.49677,581.0004,352.48837000000003,184.47401,127.82466,153.62354,102.42551,90.92785,5.4670677
Senp8,4.8864465,2.3811400000000003,2.0466315,0.9947270000000002,97.55778,120.9022,20.077171,12.705343,4.724448000000001,7.2724032,16.148526999999998,46.271896000000005,22.384619,12.609104,10.164772
Sephs2,49.27515,49.679950000000005,54.80050000000001,20.98465,118.83697,117.460434,293.13693,191.49988,78.2244,31.023134,45.63293,112.275505,206.10709,89.67866,239.25117000000003
Sepsecs,4.46547,4.540885,4.5835905,4.16577,21.953167,20.290302,2.578626,2.6800437,0.82324123,5.2507105,7.229883,13.613069,29.059595,3.4298050000000004,9.582595
Serbp1,25.4561,19.55505,15.72675,0.0,101.3904,71.972084,296.54843,485.72095,342.53543,745.8361,651.3077,487.03452,563.9844400000001,652.911,335.142
Serf2,30.79055,49.27205,50.7568,53.1211,177.47163,87.4579,259.08585,182.83284,279.76712000000003,371.46875,344.33313,229.73843,302.45386,292.8462,255.44412000000003
Serinc1,24.0438,42.7365,56.790850000000006,45.63515,190.97762,82.34678000000001,57.038036,63.9792,121.08537,256.0412,338.40637000000004,74.959404,78.754616,67.12033000000001,27.625618
Serinc3,33.741150000000005,28.8047,33.6841,35.36535,116.84534,127.11553,248.3681,341.70108,343.3159,556.9791,650.18915,433.24115,462.33545,306.60306,18.744719
Serp1,35.50135,69.5483,63.6693,36.65445,64.93714,64.90641,187.34406,155.54263,122.014595,125.02633,96.59168,64.18379,80.22922,67.3035,95.458664
Serpina3m,0.0,2.662225,1.42476,0.0,0.0,0.0,0.0,0.005043327,0.0,0.0,0.0,7.4807076,1.1196046,4.2365184000000005,7.9664526
Serpinb1c,0.1286065,0.0694385,0.5841615,0.418061,66.85217,86.23444,34.030712,10.763254,5.598929,1.8596866,6.3841095,22.46565,4.110064,3.6418014,0.523077
Serpinb9,0.2578985,0.6829295,0.882687,0.7332449999999999,7.309356,9.06578,8.253499,0.36877996,0.0058547813,1.3620557,0.348005,1.8809081000000003,1.9312865,0.27019453,0.5083818
Serpinc1,0.0641315,0.03596235,0.110446,0.1965,6.8071036,8.826806,5.434097,15.822769,18.68353,9.689142,9.94698,0.27098358,1.0635682,0.5883065,0.19219214
Serpine2,8.62667,12.8299,14.7958,32.7827,162.13762,108.20911,22.678947,13.349281,9.72566,12.155658,9.10879,63.695423,73.768936,107.81182,2.7590148
Serpini1,0.7764915,0.2399735,0.760689,0.572089,22.631636,7.2663865,49.968014,66.78783,8.927992999999999,3.9447978,0.0065408563,1.9247718,0.3982748,1.0414040999999998,2.315445
Sertad3,17.83175,7.858565,10.1152,10.80789,73.84180500000001,81.17623,13.379238,5.086429,9.942766,5.045122599999999,4.059459,14.027767,21.718805,10.134301,37.454098
Sestd1,1.336263,0.810625,0.9772345,1.735865,25.570967,18.773087,12.919047,10.635721,0.28546098,2.6189995,2.4724195,8.62478,2.0958076,5.829909,1.6431143
Setd2,15.14645,22.23655,21.5225,11.39615,508.82126,477.982,921.0103,1419.3206,857.7194,526.3276,610.1303,286.75803,286.40656,240.61995,9.443153
Setd6,0.0,0.0,0.0,0.0,47.445816,48.483707,25.387629,2.8854136,12.978493,32.21327,19.663872,15.325078,25.766666,22.725441,57.973934
Setdb1,22.419195,25.40137,21.8317,19.97575,375.48474,517.6704,179.64293999999998,218.05069,141.45853,98.88447,112.71393,147.3661,57.87055600000001,98.13979,42.904285
Setx,12.28885,10.18252,7.22499,7.67918,189.22511,203.06569,512.7213,814.3163,782.9703400000001,307.15366,191.73318,387.2798,336.45242,375.50275,16.849066
Sez6l2,0.144901,0.3234154999999999,0.274237,0.1219585,0.009426957,0.047981475,6.420527,8.875898,9.338834,19.19,30.596949,9.461241,11.9159775,0.14914745,0.45785508
Sf1,43.63605,71.03305,54.21775000000001,72.79124999999999,98.75311,69.39075,304.9753,303.51666,183.49052,210.83882000000003,225.92455,157.50304,157.44183,197.06342,118.63296
Sf3a1,29.6659,37.85525,39.8064,36.904,376.37943,276.5992,120.16476000000002,255.77927000000005,345.5922,173.74185,189.35207,307.3665,275.29675,243.02011,60.400085
Sf3a2,55.1849,80.9296,72.77789999999999,64.71270000000001,5.325647,6.1343565,1.0706245,1.3654511,1.9702619,10.581729,24.07065,12.198585,17.70743,14.433982,104.39085
Sf3a3,35.854699999999994,38.97035,39.891,26.2385,98.352135,99.56279,59.53001,74.73389,167.11967,295.90878,295.46796,286.17786,281.83224,224.25072000000003,227.24928
Sf3b1,23.91845,20.7114,42.52075,22.0208,718.6085,793.14716,1086.3661,1874.6166,1584.8435,966.67285,835.7717,815.4315,662.37897,663.56323,102.754395
Sf3b2,108.0045,109.6735,95.3011,112.9308,244.43427000000003,175.26148999999998,175.07463,160.5834,349.97882000000004,419.64154,396.3026,544.3893,372.1657,362.382,204.26299
Sf3b4,53.97485,101.0275,55.28725,63.26505,11.76888,7.359914999999999,5.875931,10.677953,13.791328,31.575644,50.303505,35.154987,34.564297,47.62192,381.62518
Sf3b5,176.09050000000002,109.1352,163.92950000000002,186.2485,6.4993606,2.1471949,89.07674399999999,256.76288,182.90941,171.30324,234.11789,225.06856,338.95273,285.30756,763.3843
Sfmbt1,3.944915,2.408905,2.72808,1.457511,1026.0911,1503.3711,785.91754,395.32916,115.19724,21.22279,79.828064,25.813816,34.294693,13.204320999999998,3.021731
Sfmbt2,1.06702,26.72676,31.13325,21.9655,2.845727,3.4191282,5.0177760000000005,2.032598,9.85304,21.019526000000003,12.331793,231.43402000000003,172.77478,170.93923999999998,2.4750688
Sfswap,15.437259999999998,16.92025,18.7742,20.95355,74.52825,41.427013,43.055378000000005,66.020744,97.01676,60.631496,42.734413,51.458096000000005,17.909685,32.163197,19.545317
Sft2d1,29.2544,40.4305,50.6505,51.144850000000005,31.155304,20.691458,9.325768,8.126387,12.931211,26.989218,24.456474,20.363329,27.528534000000004,19.937138,68.34224
Sfta2,0.0,0.0,0.4620134999999999,0.0,1.6401315,0.598477,1.3437182,0.3118795,1.1107633,1.2003305,0.11204067,0.0023111685,0.010847549,0.0,0.0
Sgcd,0.243232,0.1854465,0.0826080499999999,0.3606824999999999,4.8309665,1.5461828000000002,0.24283941,0.005181756,0.0,0.0,0.0,0.018101143,0.16389875,0.0,0.0375418479999999
Sgms1,3.37209,9.90104,10.389914999999998,11.980155,49.693348,41.83345,104.45101,70.85091,37.212322,12.059282,7.345471400000001,24.557495,51.881042,74.08245,12.70863
Sgms2,0.208752,0.3912605,0.2780285,0.0,30.936342,44.471844,66.361465,45.6136,1.6311129999999998,0.08483295,0.8053547,0.13082603,1.0610053999999998,8.901663000000001,0.2741695
Sgpl1,33.061725,32.466635000000004,33.3005,33.565225,2.4375038,0.03276401,4.6637335,1.3016231000000005,20.449896,8.445472,14.547153,178.4611,83.72958,131.60867,35.430607
Sgsm3,12.52375,8.412095,8.623534999999999,10.112685,124.306564,240.92097,147.06118999999998,92.2072,79.85676600000001,67.17045999999999,54.183193,46.479008,61.736477,36.628742,21.52616
Sh2b1,26.079345,14.628215,32.595975,12.89249,1.0819801000000002,1.7059375,3.488635,13.70336,16.858982,9.065424,11.360451,12.13964,16.37474,16.151196,17.693401
Sh2b2,1.9538105,0.3636222999999999,0.2001058499999999,0.7008641,1.8652344,0.06572711,0.12162758,6.937779400000001,18.122728,9.941729,3.687272,2.5726078,1.5434377,0.11025756,0.84191173
Sh2d3c,2.822775,1.1007945,0.902789,3.0409145,129.8252,51.97008,230.0805,264.28912,64.91411,7.7668815,2.430287,0.19376364,0.0,0.21337634,1.4088794
Sh3bgrl2,16.7316,10.294215,7.946304999999999,2.92855,66.84639,64.552246,16.943642,10.720042,6.9694242,8.2188015,3.4947186,146.47998,135.21098,147.40814,10.453509
Sh3bgrl3,81.45785000000001,46.6679,42.9246,58.3228,129.17085,64.9066,25.796204,28.109655,59.23761700000001,118.96172,152.14725,239.40958,484.48575,246.37862,314.57993
Sh3bp2,2.5153730000000003,3.3823205,2.89889,4.481265,42.253338,19.586676,2.5375164,3.1335852,0.33814198,3.1341403,0.8609001000000001,1.400954,0.21146673,0.103452876,0.29508263
Sh3bp4,13.976,13.2489,10.817075,13.9141,41.008698,35.429634,25.839182,7.521407000000001,2.2261908,5.307078400000001,2.671449,20.55246,5.2685065,9.355179,28.347212
Sh3bp5l,8.013445,12.38935,13.464155,18.22243,3.5326538,0.037774503,2.7176266,22.656876,43.0853,37.46121,26.175816,19.148958,7.2063932,15.141747,15.811957
Sh3gl2,4.63255,2.18905,2.366105,1.727535,4.502628,4.855332,3.3023577000000004,0.2817275999999999,0.0,0.0,0.0,0.012204288,0.0051188413,0.66414833,28.73748
Sh3rf1,9.67734,9.60708,9.671275,6.6576,188.06256,199.13475,157.99011000000002,74.480446,12.913644,5.979132,5.081792,19.6724,18.956787,68.45177,1.3794787
Sh3rf2,0.079328,0.08487,0.225681,0.1479823,6.545743,11.184086,6.2507443,3.8497741,0.0072572636,0.012536972,0.0,0.48246625,0.0,0.0,0.54217535
Sh3rf3,0.672042,0.2473895,0.2753365,0.10273955,163.8406,159.87009,33.961304,21.891132,8.796153,0.48055005,0.98835015,0.3475172,1.803575,0.0040002753999999,0.0
Sh3yl1,4.291725,3.04391,4.9990000000000006,3.060087,98.23925,73.60728,95.79299,35.096214,8.850394999999999,4.1898947,3.8210907,10.14116,10.228607,3.8276083,4.783218
