,8_sc,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,D.EPSCs_sc,L.EPSCs_sc,TBLC_sc,ES_sc,2CLC_ref1
Tmem106a,2.9004855,1.5703138,1.6947773999999998,18.936708,23.293653,26.094908,7.6391277,38.33861,45.95843,5.331392299999999,16.247269,18.54907,4.2234745,9.699281,3.02794
Tmem108,3.017749,30.576593,18.259768,12.639342,13.98804,0.40812638,0.0,0.06119125,0.0,0.0,1.70438,1.2045703,31.433193,5.596288,0.807726
Tmem117,0.7459863,89.95978000000001,82.54755,58.5666,26.061344,4.387242,0.31395492,0.608825,0.0,0.0,1.4356399,0.29806438,0.8410734000000001,0.8787553,0.151982
Tmem126b,33.11907,3.1413245,2.8637624,0.27730694,0.073428355,2.2019563,12.480514,35.62115,46.019684000000005,40.13127,71.66824,59.77128,15.562414000000002,31.280228,4.80889
Tmem132c,167.15631000000002,4.8477674,0.80553705,88.94797,52.701263,5.0859456,0.13567398,0.004510395,0.9599796,0.008162596,0.16364054,0.16298272,1.5008376,0.0,2.51892
Tmem132d,0.12355791,23.978971,8.663127000000001,0.7763941999999999,0.015301118,0.0,0.006094584,0.03385212,0.0035129904,0.0048056846,0.0368429829999999,0.21375792,0.16330937,0.0,0.235093
Tmem151a,0.51322865,4.9402065,4.0954595000000005,1.4642819,2.1154885,0.017193098,0.0,0.0077564637,0.0051548285,0.005702869,2.467471,0.38872924,1.4378028,0.0,1.10751
Tmem161a,11.034468,3.7283463,5.6690354,1.9411168,0.19359148,0.17148292,1.1950916,31.237297,13.692502,13.935603,44.88376,20.759312,16.3092,20.147427,7.55549
Tmem169,0.28749746,41.368195,42.569206,17.9589,20.278688,4.4248238,0.06914583,0.101552494,0.0,0.0,0.0921665,0.123647965,0.18516894,0.0,0.0500016999999999
Tmem215,8.179507000000001,0.0,0.015686631,18.58252,5.644932700000001,3.816432700000001,0.0,0.0016429360999999,0.0,0.0,0.0,0.11541967,0.13208945,0.0,0.0144407999999999
Tmem232,0.2729069,26.515839,25.881325,11.888458,3.364498600000001,0.0,0.2971064,0.030296998,0.0,0.009135216,0.0246982979999999,0.11655596,0.04000354,0.0,0.0
Tmem74,0.7903066,8.938694,18.900833,4.640967,1.4785669,0.120188184,0.0,0.07604043,0.0,0.0040002753999999,0.352852,0.39900103,0.07853405,0.0,0.342812
Tmod2,6.458063,1.2983811,6.4699480000000005,5.539091,23.914875,5.521026,0.6773581,6.5690756,4.870494,1.0643091,0.79431266,1.2120535,3.2217789,0.6817892,0.554071
Tmx4,20.49259,4.582783,3.4198189,1.4064082,6.710097,7.201101,14.818495,125.56395,77.62791999999999,31.376228,5.963552,1.5357138,14.024339,0.905548,1.01914
Tnfaip6,0.45361176,0.0,0.06552802,45.521793,9.147938,0.008437244,0.0115905119999999,0.0612297579999999,0.38452178,0.03987123,0.21413857,1.963936,3.4825062999999994,0.22789694,0.345454
Tnfaip8l1,2.6859112,0.0,0.0,0.0,1.6883258999999995,0.0,0.0034247935,0.0014010149,0.0,0.0,1.83209,1.4149151000000002,0.8910167999999999,0.5530417,0.604004
Tnfsf11,0.40243423,0.70780396,0.22627385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12049041,0.6503865,0.9046264,0.77277285,0.668899
Tnik,0.9780753,34.82346,75.62388,78.10200999999999,44.130566,11.225066,0.17626767,0.1869201,0.0055258987,3.7761807,0.8443385,2.1025221000000003,2.9855554,0.0073445966,0.592946
Tnip3,0.06087431,0.088143945,0.073689215,2.3556905,0.0025216634,0.0,0.0080979,0.0,0.0,0.122416265,0.010442161,0.028536858,0.08089918,0.0,0.0
Tns1,2.5922174,0.88070923,0.9742858,0.012415192,0.11074319,0.0,9.797136,62.486015,67.984276,20.78872,0.8784350000000001,6.989649000000001,16.344976000000003,1.9510078,1.1869299999999998
Tomm40l,4.6845183,0.0,0.0,3.1048937000000003,3.3819504,0.009211561,0.61880976,18.88191,11.770141,13.194178,45.072903,34.02231,9.412333,18.452522,12.9183
Tox,0.1132307,19.029434,30.087442,20.525904,6.559259,0.0,0.026598567,0.05455383,0.0,0.0,0.3255502,0.6736871,0.11932677,0.48994577,0.102337
Tox2,0.33098975,1.4680889,1.5613669,1.0356525,0.6206585,0.0,0.0,0.014007171,0.12507477,0.0,0.116776414,0.0,0.22142519,0.0,0.1442494
Tox3,2.9389057000000003,1.3088617,0.0,0.0,0.7814547,0.0,0.005591395,0.004910353,0.0021600879999999,0.0,0.56770986,0.4277823,0.7267875,0.8590155999999999,0.3065179999999999
Tpo,113.31365,0.5860651,1.749443,58.175186,48.869118,23.155075,0.0,0.0,0.0,0.0,0.35000232,0.91173685,4.9392114000000005,0.015997423,0.0844335
Tppp,0.2239647999999999,1.427772,2.7912157000000004,4.0091496,1.6058601,11.313993,1.6795212,0.005940488,0.978874,0.04199279,0.56682545,0.30583462,0.34008524,0.0,0.0891117
Tril,1.1183927,2.3178709,0.044537425,0.04170178,0.078870595,0.0,0.14130533,0.012903567,0.0,0.0,0.0,1.8759844,0.4963084,0.096146934,0.302018
Trim14,0.66116434,0.0,0.0,0.0,0.6920223000000001,0.0,0.02515476,0.48303735,0.004699639,0.004518016,1.3549631000000002,0.7544489999999999,0.34062475,0.0,0.632494
Trim15,0.035854746,35.531624,37.660088,4.632736,0.54512197,0.0,0.0,0.39059722,0.0,0.0025197447,1.4586347,0.16499007,0.20393905,0.0,0.212278
Trim30a,3.4491370000000003,0.084070124,0.0,0.0260959139999999,0.05792305,0.0,0.010815573,0.0,0.0,0.0,0.0,0.3816627999999999,0.24901813,0.017823443,0.0122072
Trim35,38.436996,84.952896,84.61476,7.170732000000001,4.2485642,5.7155495,0.0,1.849763,0.009374533,0.0,35.30843,60.8928,178.34344,35.627544,16.2987
Trim52,19.782698,0.3487974,3.7556973,4.4997582000000005,1.1398952,0.023384035,0.002544103,0.6263778,0.13451326,2.0942035,1.8444157,0.63347125,40.17448,0.20252213,0.347696
Trim75,3.4721296,732.0874,1738.1953,373.77725,249.78069,47.32684,36.667458,1.934565,0.080776356,0.36255398,0.28409618,0.24445766,0.79397696,0.0,0.321609
Trp73,0.25321436,29.628895,20.661375,15.70563,3.7287796,4.9930263,0.006705966,1.0213116,3.940812,0.010939645,5.5881367,6.5286493,1.246751,0.82623565,1.832279
Trps1,5.778264,163.48523,188.1271,103.50898,54.543602,10.766761,4.7816954,28.1088,20.37024,35.679787,3.719546,5.222673400000001,18.325365,2.4984107000000004,1.021064
Tsga10,1.3892728,17.724037,21.79106,14.259445,7.5309954,1.4538375,1.3868854,2.7759254,3.0147536,1.3568532,2.0612175,1.390167,1.2171712,0.11239882,0.4707694999999999
Tshz1,4.1043105,325.28046,189.76967,32.434265,18.678974,5.8915787,3.4639776,11.927395,14.284322,2.1905055,0.6836909999999999,0.2530868,4.9159794,0.1417977,0.290072
Tspan12,0.92990917,2.223531,3.9995096,1.328874,0.3560065,3.1290038,0.017273607,0.0142073839999999,1.3284572,0.013940992,1.8214189,0.2841775,1.4123894,0.9883431,0.245085
Tspan13,95.36967,61.902134,55.46156,42.672573,9.766673,4.200522,2.3518796,0.08523615,0.68783164,0.15624186,81.03936,61.079216,76.59961,58.415745,11.1286
Tspan3,74.259636,11.6960335,7.305297,2.588959,1.7782673,0.55153066,29.80132,52.769836,60.738552,33.74072,217.98828,158.91608,115.94573,124.59292,25.9768
Tspan5,10.981799,99.45977,62.71728,43.151264000000005,20.145397,11.876392999999998,0.30982894,0.9098026,1.9351008,0.35426486,22.150507,4.886016000000001,8.087471,8.249073,11.35146
Tspyl4,6.6956496,113.99849,158.49156000000002,43.46076,30.40035,9.589755,0.004723191,3.3536327000000004,0.14488186,0.07720187,2.505943,3.6796176,1.5734078,1.0109401,0.459347
Ttc23,1.0989017,78.59201999999999,86.92156999999999,21.086275,12.28005,4.737372,0.002152945,4.5149813,2.3494740000000003,0.07988906,28.889587,8.644671,4.8674297,4.8444414,6.11776
Ttc34,0.08158369,17.857243,16.48384,8.386688000000001,2.377956,0.0,0.0,0.0058070219999999,0.0,0.0044052782,0.48133445,0.2854653,0.14508513,0.45793295,0.133319
Ttc37,22.013533,90.43901,143.48367,108.68003,47.95761,10.247024,16.183155,43.125782,32.670303000000004,18.011233999999998,24.199165,15.59211,13.586274,10.174812,3.51227
Ttll11,0.57766503,30.477863,45.870193,15.698632,15.396756,9.89541,0.053434443,0.04095347,0.0019913739999999,0.011678676,19.029404,28.611603,0.30106372,0.0,0.059039
Ttll13,0.7342989000000001,34.79599,30.223694,21.602499,35.65571,4.219558999999999,7.9616485,1.5163358,2.227685,1.9437493,1.3169533000000002,1.4365473999999998,1.514306,1.7936028000000002,0.0
Ttll7,2.716516,0.0,0.92028165,0.33526173,0.9920581,0.0686536059999999,0.0014214771,0.009833212,0.0,0.00568013,0.11065328,0.25848448,2.53431,0.26405627,0.2356001999999999
Ttyh3,3.1004906,104.310585,50.083595,50.464,36.315563,2.9079125,4.613587,3.5069234,3.4545906000000004,13.689409,2.0606487,3.3234408,2.8671584,0.960478,11.8446
Tuba3a,98.3678,23.957993,25.320017,14.063518,21.856564,34.11115,48.912197,9.014565,2.006908,3.6503189,102.40187,299.22086,69.45459,69.61723,37.9782
Tubb3,21.138609,612.96857,641.0682400000001,144.31523,103.5098,12.98542,45.121193,1.4548233999999998,4.756943700000001,4.1966114,73.6079,250.84692,41.130356,74.29146,32.8996
Tube1,9.870903,39.93423,65.41496,5.108078,1.123532,1.4740698,13.260557999999998,35.451190000000004,24.524351,20.310268,33.458897,18.861036,8.911807000000001,12.198031,5.33421
Tubg2,3.5922513,270.50122000000005,239.60289,339.9179,97.254074,25.36204,36.59603,11.35859,16.150082,8.767571,8.757660000000001,0.6063558000000001,0.49530628,0.95537627,3.0548900000000003
Tusc3,43.77125,142.674,123.967186,84.83088000000001,17.96122,18.811308,15.591698,2.6066663,7.524764500000001,9.580179,63.99540699999999,74.641846,53.99572,52.7431,6.5971
Txndc12,23.036297,23.380669,19.276735,11.754386,8.501369,2.7361624,62.85371,321.7289,274.3787,257.17975,139.78143,96.07696,42.991306,85.796936,30.9434
Txndc2,0.014167047,68.82251,119.69012,35.484837,30.620565000000003,3.1580698,0.005571842,0.0530479959999999,0.0,0.0,0.018222097,0.12607445,0.13533981,0.6242043,0.0571039999999999
Txnip,106.833176,1344.6836,349.4401,59.210644,63.93320500000001,62.846287,82.11338,1.7139308000000002,0.0,0.4745889,409.21994,215.48392,72.78347,35.93622,46.230900000000005
Ube2l6,7.741842,0.18021959,0.33778873,1.2441419,3.9733243,0.07728293,5.8031726,98.55066,104.944984,74.34451,10.163826,29.266459,4.784047,11.992754,8.89684
Ugt8a,7.260960000000001,45.389854,47.86428,55.93611,15.410139,2.8816419,0.0,0.07075085,0.0062573124,0.0040805424,2.5031824,0.980452,3.1668823,1.7441634999999998,0.683218
Unc5c,0.9482551,263.6452,174.03502,140.97295,46.38205,21.048754,1.9652654,0.5261316,0.0037543157,0.028372642,0.093058586,0.005962168,0.31649324,0.0055934446999999,0.0187039
Unc80,1.5709822,21.57483,16.643010999999998,7.351066,5.0998507,3.5442197,0.021483917,1.5617757,6.2356267,0.6612109,0.021870742,0.061760355,0.32327685,0.007053431,0.027652
Usp28,11.039735,622.42487,807.2785,373.87894,152.54504,59.987427,17.451470999999998,58.838047,43.950443,55.93124,124.96174,105.222946,10.61332,23.718369,41.7149
Usp46,7.580427999999999,280.68707,407.6524,118.21878,64.13756,9.00869,13.814928,11.91306,21.341993,6.449977400000001,28.504234000000004,32.147736,9.889833,17.039679,3.91563
Ust,4.204926,193.50598,218.2609,65.34562,19.86438,1.5038586,28.259985,9.918856,3.7265036,1.0755392,2.9359062,1.9212674,0.96758175,0.47334504,1.88865
Vangl1,8.809411,0.7801932,0.8418078000000001,0.0260959139999999,0.20526393,4.418718,37.526264000000005,134.39354,101.052505,97.678795,47.63054,47.318090000000005,36.020070000000004,31.879723,8.96641
Vil1,0.323137,371.07666,465.07306,537.6990400000001,234.40503,47.499577,0.40206707,0.81253034,0.12600203,0.24736004,0.451193,0.516397,0.6636698000000001,0.58004457,0.0
Vmn2r94,18.007818,0.0,0.08843842,13.4385605,19.202513,6.69992,0.0,0.0,0.0,0.0,0.0,0.0,0.090594724,0.0,0.0
Vps13a,17.647097,89.26876999999999,50.193775,88.12942,51.52755,16.498545,16.49512,24.353456,30.868233,27.725695,6.1007204,6.2971473,18.482702,2.6267333,1.54254
Vrtn,0.4236885,63.454033,44.34702,26.664701,18.112368,3.7392237,0.003931374,0.1127731,0.003047514,0.0071582734,5.4581695,0.7348591999999999,0.29407325,2.3129880000000003,2.79725
Vsx2,0.0235556179999999,65.77081,51.564724,43.678802000000005,43.024994,4.6242642,0.2942519,0.31856257,0.3088917,2.9164102,0.16893843,0.07534266,0.3363699,0.0,0.0145081
Vwc2,0.5773543999999999,18.18711,11.954169,10.653652,6.565575599999999,0.005721134,0.003047292,0.025266139,0.0,0.0,0.11735431,0.17191903,0.4587257999999999,0.0,0.0129012
Wasf3,4.800727999999999,14.237505,21.92725,11.076854,11.850359,0.16537513,0.023764472,0.03164695,0.0,0.0,15.416238,6.566095,12.305777,9.485934,5.03749
Wdr17,1.014581,21.29309,20.94488,33.613667,0.067318246,0.09014113,0.29920748,0.056792423,0.28319862,0.018355327,0.2785150999999999,0.2740323,1.0843201999999998,0.37478602,0.0204962499999999
Wdr47,10.974206,160.93445,245.7142,107.13291,75.029175,66.16627,67.18366999999999,14.154108,24.795336,4.5617995,7.865208,9.986166,12.897543,4.5832295,5.17817
Wdr6,37.599922,2.318167,0.2084479,1.6822075,6.185601999999999,3.096731,21.683779,45.82391,32.114838,35.827724,48.947056,172.01463,24.590574,36.868385,16.3304
Wdr76,19.419878,681.8293,774.2505,73.28133000000001,25.098370000000003,13.306501,49.78608,78.55175,96.17125,110.01737,25.807325,27.811855,17.443426000000002,10.399172,13.60416
Wls,31.979872,31.196114,23.490597,9.880361,16.483423000000002,0.005721134,0.05983318,9.048856,0.8288048000000001,25.31809,9.090472,4.2496953,12.061564,4.346673,0.707601
Wnt3,0.2487887,0.0,0.0,0.0,0.011294158,0.0,0.0,0.3599146,0.36953276,0.0,1.3758343000000002,0.48900208,0.9326253,0.0,0.209317
Wrn,9.0222225,41.483124,47.901134000000006,32.322712,17.42715,12.744924,4.19284,24.103249,25.4304,11.175754,5.3141475,3.9587574,2.6551836,0.8977573,1.75658
Yipf2,6.112235500000001,6.642448399999999,12.291431,4.7708755,2.644384,0.45730242,10.443809,37.014996,26.685738,5.051529,23.954588,30.145203,9.268965,5.3874846,0.0
Zar1,0.80573565,361.64185,43.1747,8.386242999999999,4.270949400000001,1.028548,0.07262778,0.642216,0.0,0.0,0.0,0.0,1.4852647,0.22232094,0.0
Zbtb20,7.5947976,3.0926106,1.5061187,3.5689423,5.5160036,0.8385353000000001,0.0675051659999999,0.3044502999999999,0.4291263,0.86696625,2.6201668,1.1704457,10.0123005,0.25212786,0.349319
Zc3h12d,0.08960252,2.9768220000000003,2.9966931,2.3460443,7.363564999999999,0.008755854,0.0,0.0011379698,0.0,0.0,0.019259322,0.22677211,0.10139583,0.0,0.0458955
Zc3h6,9.666845,287.04065,343.9574,79.330956,20.729885,6.9736447,1.0660883,4.711922,0.0,0.089122795,2.5249002000000003,0.70642024,4.834758,0.11539391,0.302252
Zdhhc12,42.916595,22.766993,22.445126,5.253921,33.80943,16.527838,11.074175,113.62163,151.21108999999998,138.78806,168.66394,102.4577,54.46589,112.68472,33.82232
Zdhhc14,1.751815,36.569565,25.992699,5.888209,4.5415144,0.3957405,0.003047292,0.044860058,0.0,0.0,0.4626344,0.27416053,0.85396034,0.0,0.553195
Zdhhc8,8.958741999999999,99.703186,67.51413000000001,39.122013,17.159153,1.0748867,2.1870174,0.17760737,0.0028103015,0.2717286,7.826458000000001,10.208616,7.389792,3.9143815,5.47969
Zeb1,13.784547,2.6035602000000004,5.14577,7.716614999999999,2.081111,0.40542156,0.05605257,8.9869375,5.631813,3.468746,2.287282,6.808981,7.628796,2.538762,0.676233
Zfand1,34.70796,1.7527168999999998,2.007616,0.6567625,0.9479931,0.9900684,13.35399,70.399506,43.27956,45.43557,16.883694000000002,23.305592,14.898623,53.193596,14.6269
Zfhx4,0.9145061,35.410965000000004,30.799053000000004,36.1852,18.177212,0.9338759,0.004174752,0.13824736,0.0051548285,0.010085408,0.17951632,0.021296201,0.94791156,0.0151791069999999,0.00553173
Zfp108,0.4912817,224.7008,195.40842,35.889247999999995,25.802303,2.70055,2.5431035,11.771039,2.5541635,0.5980013000000001,1.1067462,1.5377181999999998,0.4288051999999999,0.35822144,0.409985
Zfp111,11.008895,21.15599,38.89817,17.025993,5.664068,2.526076,1.9021455000000005,14.183095000000002,4.5252347,7.6910424,4.744644,6.2046943,8.242637,4.3332896,2.60633
Zfp13,5.6637793,0.0,0.0,0.092728786,2.1032398,2.9802253,0.86957705,19.130917,4.7047887,5.6635985,22.42782,26.618938,7.215007300000001,15.144957000000002,8.532210000000001
Zfp235,2.3281240000000003,73.58176999999999,64.75341999999999,9.916076,10.0713625,8.458578,4.4510865,10.971292,1.2011265,3.5811028,3.2956052,7.260882400000001,2.2125812,2.5461886,2.050466
Zfp26,10.279824,4.777465,8.059999000000001,10.85953,6.0468426,16.16687,5.9023857,60.6653,36.900005,28.331203,8.004508999999999,8.69395,10.107169,2.7205653,1.4568
Zfp334,2.8291056,147.83951000000002,105.30289,10.288035,9.471429,3.5527236000000006,1.8881209,0.10209162,0.0,0.0,1.5036457,1.4707718,4.094238,1.7823093999999997,0.838516
Zfp352,215.22232,0.40217257,18.54375,1031.3677,620.5516,63.964474,0.03391065,0.05241726,0.0219167839999999,0.16044639,0.017406682,0.06240576,13.690962,0.0,1.4382
Zfp385b,0.9294128,30.148417,19.758,22.678383,7.816794,0.15690242,0.47155792,0.17577523,0.0,0.0,0.34870705,0.36770132,0.21031447,0.9234779,0.0724679999999999
Zfp420,2.5028727,24.983356,30.541998,25.709394,18.284971,16.537828,10.436607,11.806788,16.183382,29.35968,8.615272000000001,5.1244063,3.558938,3.0699697,0.737021
Zfp423,10.649475,23.388908,13.748905,10.944032,2.1668866,0.21433012,0.006987129,0.04310039,0.002383422,0.16008973,4.726364,7.906327,8.680252000000001,0.846123,12.70006
Zfp442,4.242182,6.5464725,1.9182379,2.9238188,0.3873755,1.0386802,0.8425865,2.2176626,5.786773,1.9080157,3.1572945,3.4153687999999995,3.2668998,2.8702574,1.2161799999999998
Zfp459,3.111423,2.7740242000000004,1.3885722,0.09581875,1.1979698,5.635057,2.69323,36.537415,17.998537,35.443855,17.81295,23.417746,16.612373,14.461779,13.2989
Zfp46,1.3919376,80.29065,111.583115,49.78247,21.793514,26.419409,5.7699885,0.9815878,0.9863192,3.8335216,2.5991378,4.909565,1.381307,1.0226349,1.220566
Zfp503,15.449879,0.13212988,0.47481176,1.7004461,0.22908235,0.019549323,0.0,0.0,0.0,0.0,0.049674373,0.03698209,3.0486681,0.029973615,0.256992
Zfp541,0.05300425,71.43417,78.91049,34.291275,23.352182,1.6439494,0.3716848,0.15584932,0.0023747882999999,0.03060581,0.09512647,0.03271007,0.18828824,0.0,0.2341219999999999
Zfp60,22.508936,251.4867,300.89487,49.255768,34.441162,15.347719,15.352945000000002,30.875675,23.85663,12.272821,23.918095,28.596401,3.1413226,8.695111,2.22325
Zfp608,2.4538677000000004,0.0,0.22898486,0.20144428,0.68930376,0.016550532,0.0400020929999999,1.6094071,0.11233218,1.1239158,0.11845758,0.1101860259999999,0.39114803,0.042464264,0.228309
Zfp618,4.54368,1.23179,4.168488,0.88131285,0.6759387,5.1138735,0.002544103,0.096542016,0.024769537,0.032888304,0.87956935,0.7763406999999999,1.5330398,0.032861866,0.3260796
Zfp68,7.007334700000001,6.6313744,7.3310785,22.612753,41.248566,22.00788,14.081139000000002,14.007834,9.840884,18.633701,16.69452,10.950861,5.377957,8.934764999999999,2.2832410000000003
Zfp688,14.283331,0.2762304,0.15686631,0.036759134,0.09281735,0.0227415989999999,1.1775712,4.568851,3.1983235,1.1895924999999998,63.957954,35.93757,23.29313,20.55487,3.0852
Zfp69,4.5876107,84.3561,68.74807,33.6519,21.452805,1.8444904,2.0112891,1.1309417,2.4941154,0.0,5.29016,8.399179,3.6032922,4.073996,1.3495700000000002
Zfp74,4.9487724,40.800404,53.43657,33.119583,31.454742,9.075915,3.712249,11.081204,17.660707000000002,20.784218,6.541332700000001,4.744512599999999,4.9476547,9.265652,4.78541
Zfp750,0.6095728,357.7057,338.70782,53.231796,24.5685,1.026992,2.8052518,1.7689546000000005,0.46380416,0.07811208,5.7218227,3.2497267999999995,4.7079144,0.0,2.26289
Zfp760,3.7046776,16.391521,15.918982500000002,71.33891,33.3836,15.3051605,0.93385786,5.56766,18.452408,4.0804577,9.505436,7.985775999999999,7.6782064,3.468462,1.34281
Zfp799,6.726913000000001,0.044744592,0.0,0.012398371,0.07397621,0.0072572636,0.015560068,1.6383272,0.9967475,0.52153367,27.896664,17.814420000000002,2.9740592999999995,4.033446,2.11581
Zfp946,11.393088,5.214152,9.216773,16.128035,0.41587192,1.5133067,0.38137668,8.445422,3.461311,1.3889635,5.807057,4.1066046,3.7350574,8.379589,1.56733
Zfyve28,15.1237,2.813304,3.683188200000001,1.9453226000000003,0.22533664,0.0,0.17873436,0.37121275,0.0066367798,0.0037171426,4.5841417,6.004818,2.3021817,6.3162650000000005,1.32581
Zik1,3.7722237,8.240208,8.202442,4.3956704,0.81424105,0.0,0.6672104999999999,2.9864075,1.0061002,6.738401400000001,15.448911,15.67445,2.2415764,4.503777,1.94905
Zim1,0.09441756,1.507984,7.7167377,4.1465697,3.1095533,0.0,0.009373323,0.0073684743,2.0252905,0.0,0.23276618,0.38090667,0.19336657,0.0,0.118821
Zkscan16,0.6758799,7.995983,0.81637037,1.1644967,0.002014495,0.0,0.0,0.011599621,0.003217152,0.0,0.53843445,1.2106463,0.16559766,0.036479853,0.185323
Zkscan4,0.24735132,0.0,0.0,2.3607938,4.1377554,7.569349000000001,0.01116642,0.19055006,0.023507686,0.016284449,0.4205064,1.0973382,0.21413566,0.0624429659999999,0.296254
Zmat4,2.9084058,120.571625,111.07555,39.142292,17.639502,6.7298117,0.6068011,0.25860673,0.0,0.042898644,9.166054,9.330299,3.5589974,1.7483698,0.0
Zscan4c,573.0812,0.0,2.392806,225.2093,134.30559,5.038616,0.007873013,0.0016429360999999,0.005404981,0.0,0.0,0.0,85.76137,0.0,21.1007
Zscan4d,724.00433,0.010001998,5.401073,192.19154,122.583206,2.7169487,0.009651441,0.0,0.0,0.009135216,0.0281421779999999,0.05828111,76.27490999999999,0.0,14.1557
Zscan4f,21.394636,0.0,1.4923427,172.52821,89.185776,3.9530435,0.003047292,0.0,0.003047514,0.0,0.0,0.0,2.1675317,0.02850106,26.1402
